,MSRDT_DE,MSRRGN_NM,MSRSTE_NM,PM10,PM25,O3,NO2,CO,SO2
1529,20211224,서북권,서대문구,43.0,33.0,0.012,0.033,0.6,0.005
1530,20211224,서북권,마포구,39.0,26.0,0.011,0.037,0.6,0.004
1531,20211224,동북권,광진구,45.0,33.0,0.008,0.037,0.7,0.002
1532,20211224,동북권,성동구,53.0,27.0,0.009,0.04,0.6,0.003
1533,20211224,동북권,중랑구,49.0,29.0,0.01,0.037,0.6,0.003
1534,20211224,동북권,동대문구,48.0,35.0,0.011,0.035,0.6,0.003
1535,20211224,동북권,성북구,43.0,28.0,0.011,0.037,0.7,0.003
1536,20211224,동북권,도봉구,49.0,31.0,0.015,0.027,0.7,0.002
1537,20211224,동북권,강북구,51.0,30.0,0.016,0.025,0.5,0.003
1538,20211224,동북권,노원구,49.0,34.0,0.014,0.03,0.7,0.003
1539,20211224,서남권,강서구,52.0,28.0,0.013,0.034,0.8,0.005
1540,20211224,서남권,구로구,51.0,29.0,0.017,0.033,0.6,0.003
1541,20211224,서남권,영등포구,44.0,30.0,0.01,0.037,0.7,0.004
1542,20211224,서남권,동작구,55.0,35.0,0.011,0.043,0.7,0.004
1543,20211224,서남권,관악구,43.0,29.0,0.01,0.04,0.7,0.003
1544,20211224,서남권,금천구,47.0,31.0,0.01,0.043,0.7,0.005
1545,20211224,서남권,양천구,47.0,34.0,0.01,0.037,0.8,0.003
1546,20211224,동남권,강남구,46.0,29.0,0.009,0.038,0.6,0.004
1547,20211224,동남권,서초구,45.0,33.0,0.013,0.034,0.6,0.003
1548,20211224,동남권,송파구,48.0,33.0,0.006,0.042,0.7,0.004
1549,20211224,동남권,강동구,52.0,35.0,0.008,0.033,0.6,0.003
1550,20211225,도심권,중구,24.0,13.0,0.028,0.008,0.4,0.003
1551,20211225,도심권,종로구,24.0,14.0,0.028,0.008,0.4,0.002
1552,20211225,도심권,용산구,26.0,13.0,0.024,0.009,0.3,0.003
1553,20211225,서북권,은평구,23.0,12.0,0.025,0.011,0.6,0.004
1554,20211225,서북권,서대문구,23.0,13.0,0.026,0.007,0.1,0.003
1555,20211225,서북권,마포구,19.0,8.0,0.024,0.012,0.3,0.002
1556,20211225,동북권,광진구,22.0,13.0,0.024,0.016,0.5,0.001
1557,20211225,동북권,성동구,23.0,9.0,0.025,0.015,0.3,0.002
1558,20211225,동북권,중랑구,25.0,12.0,0.025,0.014,0.4,0.003
1559,20211225,동북권,동대문구,22.0,16.0,0.028,0.009,0.3,0.002
1560,20211225,동북권,성북구,18.0,10.0,0.027,0.011,0.4,0.003
1561,20211225,동북권,도봉구,24.0,12.0,0.029,0.005,0.4,0.002
1562,20211225,동북권,강북구,29.0,14.0,0.029,0.006,0.3,0.002
1563,20211225,동북권,노원구,26.0,16.0,0.028,0.009,0.4,0.003
1564,20211225,서남권,강서구,27.0,11.0,0.029,0.009,0.4,0.004
1565,20211225,서남권,구로구,23.0,9.0,0.031,0.011,0.3,0.003
1566,20211225,서남권,영등포구,20.0,10.0,0.026,0.009,0.3,0.002
1567,20211225,서남권,동작구,27.0,14.0,0.025,0.012,0.3,0.003
1568,20211225,서남권,관악구,20.0,11.0,0.024,0.012,0.4,0.003
1569,20211225,서남권,금천구,22.0,11.0,0.029,0.012,0.3,0.003
1570,20211225,서남권,양천구,24.0,15.0,0.024,0.01,0.4,0.002
1571,20211225,동남권,강남구,23.0,12.0,0.027,0.01,0.3,0.003
1572,20211225,동남권,서초구,18.0,10.0,0.028,0.011,0.3,0.003
1573,20211225,동남권,송파구,26.0,13.0,0.024,0.016,0.4,0.003
1574,20211225,동남권,강동구,28.0,15.0,0.022,0.011,0.3,0.002
1575,20211226,도심권,중구,18.0,10.0,0.027,0.009,0.4,0.003
1576,20211226,도심권,종로구,16.0,10.0,0.027,0.008,0.4,0.002
1577,20211226,도심권,용산구,19.0,10.0,0.023,0.009,0.3,0.003
1578,20211226,서북권,은평구,13.0,8.0,0.024,0.011,0.6,0.004
1579,20211226,서북권,서대문구,15.0,9.0,0.024,0.009,0.1,0.003
1580,20211226,서북권,마포구,14.0,5.0,0.022,0.012,0.3,0.002
1581,20211226,동북권,광진구,14.0,9.0,0.024,0.014,0.6,0.001
1582,20211226,동북권,성동구,16.0,6.0,0.023,0.013,0.3,0.002
1583,20211226,동북권,중랑구,17.0,8.0,0.025,0.014,0.4,0.003
1584,20211226,동북권,동대문구,15.0,10.0,0.028,0.008,0.3,0.002
1585,20211226,동북권,성북구,9.0,7.0,0.027,0.012,0.4,0.003
1586,20211226,동북권,도봉구,16.0,7.0,0.029,0.006,0.5,0.002
1587,20211226,동북권,강북구,21.0,10.0,0.028,0.006,0.3,0.002
1588,20211226,동북권,노원구,18.0,12.0,0.027,0.009,0.4,0.002
1589,20211226,서남권,강서구,19.0,7.0,0.028,0.009,0.4,0.004
1590,20211226,서남권,구로구,17.0,5.0,0.03,0.011,0.3,0.003
1591,20211226,서남권,영등포구,15.0,7.0,0.026,0.009,0.3,0.002
1592,20211226,서남권,동작구,18.0,9.0,0.025,0.012,0.3,0.002
1593,20211226,서남권,관악구,15.0,8.0,0.023,0.011,0.4,0.003
1594,20211226,서남권,금천구,15.0,9.0,0.027,0.014,0.3,0.003
1595,20211226,서남권,양천구,17.0,11.0,0.024,0.01,0.4,0.002
1596,20211226,동남권,강남구,15.0,8.0,0.026,0.01,0.3,0.003
1597,20211226,동남권,서초구,9.0,5.0,0.027,0.012,0.3,0.003
1598,20211226,동남권,송파구,18.0,8.0,0.023,0.015,0.4,0.003
1599,20211226,동남권,강동구,19.0,10.0,0.021,0.012,0.3,0.002
1600,20211227,도심권,중구,32.0,20.0,0.009,0.036,0.6,0.003
1601,20211227,도심권,종로구,33.0,20.0,0.008,0.036,0.6,0.003
1602,20211227,도심권,용산구,30.0,16.0,0.007,0.034,0.5,0.003
1603,20211227,서북권,은평구,29.0,17.0,0.009,0.036,0.9,0.004
1604,20211227,서북권,서대문구,31.0,20.0,0.008,0.038,0.6,0.005
1605,20211227,서북권,마포구,27.0,17.0,0.008,0.035,0.5,0.003
1606,20211227,동북권,광진구,26.0,16.0,0.009,0.035,0.8,0.001
1607,20211227,동북권,성동구,30.0,12.0,0.007,0.038,0.5,0.003
1608,20211227,동북권,중랑구,29.0,14.0,0.01,0.034,0.5,0.003
1609,20211227,동북권,동대문구,29.0,22.0,0.009,0.037,0.6,0.003
1610,20211227,동북권,성북구,26.0,15.0,0.009,0.039,0.7,0.003
1611,20211227,동북권,도봉구,33.0,18.0,0.009,0.034,0.7,0.002
1612,20211227,동북권,강북구,38.0,19.0,0.009,0.033,0.6,0.003
1613,20211227,동북권,노원구,36.0,21.0,0.01,0.034,0.6,0.003
1614,20211227,서남권,강서구,36.0,15.0,0.01,0.036,0.7,0.004
1615,20211227,서남권,구로구,33.0,13.0,0.014,0.033,0.5,0.003
1616,20211227,서남권,영등포구,30.0,18.0,0.009,0.034,0.6,0.003
1617,20211227,서남권,동작구,35.0,19.0,0.009,0.038,0.5,0.003
1618,20211227,서남권,관악구,26.0,15.0,0.009,0.037,0.6,0.004
1619,20211227,서남권,금천구,30.0,18.0,0.01,0.041,0.6,0.003
1620,20211227,서남권,양천구,32.0,20.0,0.008,0.036,0.6,0.003
1621,20211227,동남권,강남구,27.0,14.0,0.01,0.03,0.5,0.003
1622,20211227,동남권,서초구,28.0,15.0,0.011,0.036,0.5,0.004
1623,20211227,동남권,송파구,29.0,16.0,0.01,0.036,0.6,0.003
1624,20211227,동남권,강동구,33.0,18.0,0.009,0.033,0.5,0.002
1625,20211228,도심권,중구,55.0,42.0,0.004,0.049,0.9,0.004
1626,20211228,도심권,종로구,51.0,38.0,0.003,0.048,0.9,0.004
1627,20211228,도심권,용산구,47.0,32.0,0.002,0.044,0.8,0.004
1628,20211228,서북권,은평구,38.0,26.0,0.003,0.04,1.0,0.004
1629,20211228,서북권,서대문구,45.0,35.0,0.003,0.048,0.9,0.004
1630,20211228,서북권,마포구,43.0,36.0,0.002,0.049,0.9,0.003
1631,20211228,동북권,광진구,42.0,34.0,0.003,0.037,0.8,0.001
1632,20211228,동북권,성동구,52.0,27.0,0.002,0.04,0.8,0.004
1633,20211228,동북권,중랑구,46.0,29.0,0.004,0.037,0.6,0.003
1634,20211228,동북권,동대문구,51.0,45.0,0.003,0.045,0.8,0.003
1635,20211228,동북권,성북구,48.0,30.0,0.003,0.047,0.9,0.003
1636,20211228,동북권,도봉구,47.0,33.0,0.003,0.043,1.0,0.002
1637,20211228,동북권,강북구,54.0,35.0,0.003,0.042,0.8,0.003
1638,20211228,동북권,노원구,51.0,38.0,0.004,0.042,0.8,0.003
1639,20211228,서남권,강서구,61.0,35.0,0.002,0.055,1.2,0.004
1640,20211228,서남권,구로구,57.0,34.0,0.008,0.04,0.8,0.003
1641,20211228,서남권,영등포구,52.0,41.0,0.002,0.047,1.0,0.004
1642,20211228,서남권,동작구,61.0,41.0,0.003,0.054,0.8,0.004
1643,20211228,서남권,관악구,46.0,35.0,0.003,0.054,1.0,0.004
1644,20211228,서남권,금천구,52.0,40.0,0.002,0.058,0.9,0.004
1645,20211228,서남권,양천구,56.0,45.0,0.002,0.051,1.0,0.003
1646,20211228,동남권,강남구,49.0,34.0,0.003,0.032,0.7,0.003
1647,20211228,동남권,서초구,53.0,39.0,0.005,0.044,0.8,0.004
1648,20211228,동남권,송파구,46.0,32.0,0.002,0.045,0.8,0.003
1649,20211228,동남권,강동구,56.0,41.0,0.003,0.037,0.6,0.002
1650,20211229,도심권,중구,66.0,50.0,0.008,0.044,0.9,0.005
1651,20211229,도심권,종로구,66.0,49.0,0.008,0.044,0.9,0.004
1652,20211229,도심권,용산구,57.0,39.0,0.007,0.036,0.8,0.004
1653,20211229,서북권,은평구,55.0,42.0,0.011,0.033,1.0,0.004
1654,20211229,서북권,서대문구,59.0,47.0,0.01,0.04,0.8,0.004
1655,20211229,서북권,마포구,52.0,43.0,0.01,0.039,0.8,0.004
1656,20211229,동북권,광진구,55.0,45.0,0.007,0.039,1.0,0.002
1657,20211229,동북권,성동구,66.0,36.0,0.008,0.035,0.8,0.005
1658,20211229,동북권,중랑구,62.0,41.0,0.007,0.041,0.8,0.004
1659,20211229,동북권,동대문구,68.0,58.0,0.009,0.041,0.8,0.003
1660,20211229,동북권,성북구,63.0,41.0,0.009,0.042,0.9,0.003
1661,20211229,동북권,도봉구,65.0,47.0,0.011,0.033,0.9,0.002
1662,20211229,동북권,강북구,73.0,49.0,0.011,0.032,0.8,0.003
1663,20211229,동북권,노원구,67.0,52.0,0.01,0.036,0.9,0.003
1664,20211229,서남권,강서구,68.0,42.0,0.011,0.042,0.9,0.005
1665,20211229,서남권,구로구,63.0,41.0,0.015,0.034,0.7,0.003
1666,20211229,서남권,영등포구,60.0,46.0,0.009,0.041,0.9,0.004
1667,20211229,서남권,동작구,74.0,51.0,0.011,0.046,0.8,0.004
1668,20211229,서남권,관악구,57.0,44.0,0.009,0.045,0.9,0.004
1669,20211229,서남권,금천구,64.0,48.0,0.009,0.049,0.9,0.004
1670,20211229,서남권,양천구,63.0,50.0,0.009,0.041,0.9,0.003
1671,20211229,동남권,강남구,61.0,41.0,0.009,0.03,0.7,0.004
1672,20211229,동남권,서초구,60.0,47.0,0.01,0.039,0.8,0.004
1673,20211229,동남권,송파구,57.0,42.0,0.006,0.042,0.8,0.004
1674,20211229,동남권,강동구,72.0,54.0,0.006,0.037,0.7,0.003
1675,20211230,도심권,중구,27.0,15.0,0.026,0.019,0.4,0.004
1676,20211230,도심권,종로구,30.0,17.0,0.025,0.019,0.4,0.004
1677,20211230,도심권,용산구,30.0,15.0,0.021,0.018,0.3,0.003
1678,20211230,서북권,은평구,32.0,13.0,0.024,0.018,0.9,0.004
1679,20211230,서북권,서대문구,30.0,15.0,0.023,0.018,0.3,0.003
1680,20211230,서북권,마포구,23.0,11.0,0.023,0.021,0.3,0.003
1681,20211230,동북권,광진구,27.0,15.0,0.021,0.024,0.6,0.002
1682,20211230,동북권,성동구,31.0,13.0,0.025,0.021,0.3,0.004
1683,20211230,동북권,중랑구,28.0,14.0,0.025,0.019,0.4,0.003
1684,20211230,동북권,동대문구,27.0,17.0,0.026,0.015,0.3,0.003
1685,20211230,동북권,성북구,24.0,11.0,0.026,0.019,0.4,0.003
1686,20211230,동북권,도봉구,30.0,13.0,0.031,0.009,0.5,0.002
1687,20211230,동북권,강북구,32.0,15.0,0.031,0.009,0.3,0.003
1688,20211230,동북권,노원구,30.0,16.0,0.03,0.013,0.4,0.003
1689,20211230,서남권,강서구,35.0,13.0,0.024,0.021,0.4,0.005
1690,20211230,서남권,구로구,31.0,10.0,0.027,0.02,0.3,0.003
1691,20211230,서남권,영등포구,27.0,14.0,0.021,0.021,0.4,0.003
1692,20211230,서남권,동작구,31.0,15.0,0.024,0.022,0.4,0.003
1693,20211230,서남권,관악구,25.0,12.0,0.02,0.022,0.4,0.003
1694,20211230,서남권,금천구,29.0,14.0,0.021,0.028,0.4,0.004
1695,20211230,서남권,양천구,28.0,16.0,0.019,0.022,0.4,0.003
1696,20211230,동남권,강남구,26.0,12.0,0.023,0.019,0.4,0.003
1697,20211230,동남권,서초구,25.0,12.0,0.024,0.021,0.4,0.003
1698,20211230,동남권,송파구,28.0,15.0,0.02,0.025,0.4,0.004
1699,20211230,동남권,강동구,31.0,15.0,0.021,0.017,0.3,0.002
1700,20211231,도심권,중구,20.0,6.0,0.033,0.013,0.3,0.003
1701,20211231,도심권,종로구,23.0,7.0,0.031,0.013,0.3,0.003
1702,20211231,도심권,용산구,25.0,8.0,0.028,0.011,0.3,0.003
1703,20211231,서북권,은평구,26.0,8.0,0.028,0.014,0.8,0.004
1704,20211231,서북권,서대문구,23.0,6.0,0.028,0.012,0.2,0.003
1705,20211231,서북권,마포구,18.0,4.0,0.026,0.016,0.3,0.002
1706,20211231,동북권,광진구,21.0,6.0,0.026,0.017,0.6,0.001
1707,20211231,동북권,성동구,21.0,5.0,0.032,0.014,0.3,0.003
1708,20211231,동북권,중랑구,23.0,6.0,0.028,0.016,0.3,0.003
1709,20211231,동북권,동대문구,21.0,7.0,0.032,0.011,0.3,0.002
1710,20211231,동북권,성북구,18.0,4.0,0.031,0.014,0.4,0.002
1711,20211231,동북권,도봉구,24.0,6.0,0.033,0.007,0.5,0.002
1712,20211231,동북권,강북구,27.0,7.0,0.033,0.007,0.3,0.003
1713,20211231,동북권,노원구,24.0,8.0,0.031,0.012,0.3,0.002
1714,20211231,서남권,강서구,27.0,6.0,0.031,0.013,0.4,0.004
1715,20211231,서남권,구로구,24.0,3.0,0.032,0.016,0.3,0.003
1716,20211231,서남권,영등포구,22.0,6.0,0.026,0.015,0.3,0.002
1717,20211231,서남권,동작구,25.0,7.0,0.028,0.015,0.3,0.003
1718,20211231,서남권,관악구,19.0,6.0,0.024,0.016,0.4,0.003
1719,20211231,서남권,금천구,22.0,5.0,0.028,0.019,0.3,0.003
1720,20211231,서남권,양천구,22.0,8.0,0.024,0.016,0.4,0.002
1721,20211231,동남권,강남구,20.0,5.0,0.029,0.013,0.3,0.003
1722,20211231,동남권,서초구,18.0,4.0,0.032,0.012,0.3,0.003
1723,20211231,동남권,송파구,23.0,7.0,0.026,0.019,0.4,0.003
1724,20211231,동남권,강동구,24.0,6.0,0.025,0.013,0.3,0.002
1725,20220101,도심권,중구,28.0,17.0,0.015,0.035,0.5,0.003
1726,20220101,도심권,종로구,27.0,15.0,0.012,0.036,0.6,0.004
1727,20220101,도심권,용산구,28.0,14.0,0.011,0.032,0.5,0.003
1728,20220101,서북권,은평구,22.0,14.0,0.016,0.027,0.8,0.004
1729,20220101,서북권,서대문구,28.0,18.0,0.012,0.034,0.7,0.005
1730,20220101,서북권,마포구,23.0,13.0,0.011,0.036,0.5,0.003
1731,20220101,동북권,광진구,25.0,13.0,0.013,0.033,0.8,0.001
1732,20220101,동북권,성동구,27.0,9.0,0.013,0.03,0.5,0.004
1733,20220101,동북권,중랑구,25.0,12.0,0.017,0.028,0.4,0.003
1734,20220101,동북권,동대문구,28.0,20.0,0.013,0.034,0.5,0.003
1735,20220101,동북권,성북구,25.0,13.0,0.011,0.041,0.7,0.003
1736,20220101,동북권,도봉구,32.0,16.0,0.011,0.034,0.8,0.002
1737,20220101,동북권,강북구,32.0,16.0,0.012,0.03,0.6,0.003
1738,20220101,동북권,노원구,32.0,19.0,0.011,0.035,0.7,0.004
1739,20220101,서남권,강서구,30.0,12.0,0.017,0.031,0.6,0.004
1740,20220101,서남권,구로구,27.0,10.0,0.019,0.031,0.4,0.003
1741,20220101,서남권,영등포구,26.0,14.0,0.014,0.03,0.5,0.003
1742,20220101,서남권,동작구,30.0,16.0,0.011,0.039,0.5,0.003
1743,20220101,서남권,관악구,24.0,13.0,0.011,0.037,0.6,0.003
1744,20220101,서남권,금천구,26.0,16.0,0.01,0.043,0.6,0.004
1745,20220101,서남권,양천구,27.0,16.0,0.013,0.033,0.6,0.003
1746,20220101,동남권,강남구,25.0,12.0,0.014,0.029,0.5,0.003
1747,20220101,동남권,서초구,21.0,12.0,0.014,0.033,0.5,0.003
1748,20220101,동남권,송파구,28.0,14.0,0.013,0.034,0.6,0.004
1749,20220101,동남권,강동구,32.0,15.0,0.01,0.032,0.5,0.003
1750,20220102,도심권,중구,37.0,27.0,0.017,0.032,0.6,0.004
1751,20220102,도심권,종로구,36.0,26.0,0.017,0.03,0.6,0.003
1752,20220102,도심권,용산구,33.0,23.0,0.015,0.026,0.5,0.003
1753,20220102,서북권,은평구,33.0,25.0,0.019,0.024,0.9,0.004
1754,20220102,서북권,서대문구,34.0,24.0,0.015,0.031,0.5,0.004
1755,20220102,서북권,마포구,30.0,22.0,0.015,0.031,0.5,0.003
1756,20220102,동북권,광진구,33.0,24.0,0.015,0.03,0.8,0.001
1757,20220102,동북권,성동구,37.0,18.0,0.016,0.028,0.5,0.003
1758,20220102,동북권,중랑구,36.0,22.0,0.017,0.03,0.5,0.003
1759,20220102,동북권,동대문구,37.0,31.0,0.017,0.029,0.5,0.003
1760,20220102,동북권,성북구,31.0,22.0,0.015,0.034,0.7,0.003
1761,20220102,동북권,도봉구,36.0,25.0,0.019,0.025,0.8,0.002
1762,20220102,동북권,강북구,43.0,26.0,0.016,0.029,0.6,0.003
1763,20220102,동북권,노원구,38.0,27.0,0.019,0.026,0.5,0.003
1764,20220102,서남권,강서구,39.0,22.0,0.018,0.028,0.6,0.004
1765,20220102,서남권,구로구,36.0,19.0,0.021,0.029,0.4,0.003
1766,20220102,서남권,영등포구,34.0,23.0,0.015,0.03,0.5,0.003
1767,20220102,서남권,동작구,39.0,26.0,0.017,0.032,0.5,0.003
1768,20220102,서남권,관악구,31.0,22.0,0.013,0.034,0.6,0.003
1769,20220102,서남권,금천구,35.0,20.0,0.022,0.028,0.5,0.004
1770,20220102,서남권,양천구,36.0,27.0,0.015,0.03,0.6,0.003
1771,20220102,동남권,강남구,35.0,22.0,0.016,0.027,0.5,0.003
1772,20220102,동남권,서초구,29.0,22.0,0.02,0.025,0.5,0.003
1773,20220102,동남권,송파구,32.0,22.0,0.008,0.036,0.5,0.003
1774,20220102,동남권,강동구,40.0,27.0,0.014,0.026,0.5,0.002
1775,20220103,도심권,중구,24.0,16.0,0.009,0.042,0.6,0.003
1776,20220103,도심권,종로구,24.0,15.0,0.009,0.038,0.6,0.003
1777,20220103,도심권,용산구,25.0,16.0,0.007,0.036,0.5,0.003
1778,20220103,서북권,은평구,23.0,13.0,0.009,0.033,0.9,0.004
1779,20220103,서북권,서대문구,26.0,17.0,0.008,0.037,0.8,0.006
1780,20220103,서북권,마포구,25.0,16.0,0.008,0.039,0.5,0.003
1781,20220103,동북권,광진구,24.0,16.0,0.006,0.041,0.9,0.001
1782,20220103,동북권,성동구,27.0,11.0,0.007,0.033,0.5,0.004
1783,20220103,동북권,중랑구,25.0,13.0,0.011,0.036,0.5,0.003
1784,20220103,동북권,동대문구,27.0,20.0,0.009,0.039,0.6,0.003
1785,20220103,동북권,성북구,22.0,13.0,0.008,0.041,0.7,0.003
1786,20220103,동북권,도봉구,25.0,15.0,0.011,0.033,0.8,0.002
1787,20220103,동북권,강북구,26.0,14.0,0.011,0.032,0.5,0.003
1788,20220103,동북권,노원구,26.0,17.0,0.011,0.035,0.6,0.003
1789,20220103,서남권,강서구,30.0,14.0,0.01,0.037,0.6,0.004
1790,20220103,서남권,구로구,27.0,11.0,0.014,0.035,0.4,0.003
1791,20220103,서남권,영등포구,27.0,17.0,0.007,0.039,0.6,0.004
1792,20220103,서남권,동작구,27.0,15.0,0.01,0.04,0.5,0.003
1793,20220103,서남권,관악구,23.0,13.0,0.009,0.04,0.6,0.003
1794,20220103,서남권,금천구,22.0,14.0,0.007,0.043,0.5,0.004
1795,20220103,서남권,양천구,27.0,19.0,0.007,0.039,0.6,0.003
1796,20220103,동남권,강남구,25.0,14.0,0.009,0.034,0.5,0.003
1797,20220103,동남권,서초구,24.0,14.0,0.01,0.038,0.5,0.004
1798,20220103,동남권,송파구,27.0,15.0,0.007,0.043,0.6,0.004
1799,20220103,동남권,강동구,31.0,17.0,0.007,0.037,0.5,0.003
1800,20220104,도심권,중구,34.0,22.0,0.013,0.026,0.5,0.004
1801,20220104,도심권,종로구,34.0,23.0,0.017,0.024,0.5,0.004
1802,20220104,도심권,용산구,35.0,20.0,0.017,0.021,0.5,0.003
1803,20220104,서북권,은평구,34.0,21.0,0.016,0.023,1.0,0.004
1804,20220104,서북권,서대문구,34.0,21.0,0.016,0.024,0.6,0.004
1805,20220104,서북권,마포구,29.0,17.0,0.015,0.028,0.5,0.004
1806,20220104,동북권,광진구,33.0,20.0,0.014,0.031,0.6,0.002
1807,20220104,동북권,성동구,36.0,15.0,0.015,0.027,0.5,0.004
1808,20220104,동북권,중랑구,36.0,19.0,0.017,0.027,0.5,0.004
1809,20220104,동북권,동대문구,34.0,24.0,0.018,0.023,0.5,0.003
1810,20220104,동북권,성북구,29.0,16.0,0.02,0.024,0.6,0.003
1811,20220104,동북권,도봉구,35.0,19.0,0.025,0.015,0.7,0.002
1812,20220104,동북권,강북구,38.0,21.0,0.025,0.014,0.4,0.003
1813,20220104,동북권,노원구,36.0,23.0,0.025,0.018,0.5,0.004
1814,20220104,서남권,강서구,41.0,17.0,0.021,0.021,0.5,0.004
1815,20220104,서남권,구로구,34.0,15.0,0.023,0.023,0.4,0.003
1816,20220104,서남권,영등포구,31.0,19.0,0.016,0.025,0.5,0.004
1817,20220104,서남권,동작구,38.0,21.0,0.017,0.028,0.5,0.003
1818,20220104,서남권,관악구,30.0,18.0,0.018,0.026,0.5,0.003
1819,20220104,서남권,금천구,34.0,22.0,0.017,0.028,0.5,0.004
1820,20220104,서남권,양천구,33.0,22.0,0.016,0.025,0.5,0.003
1821,20220104,동남권,강남구,34.0,18.0,0.016,0.025,0.5,0.004
1822,20220104,동남권,서초구,30.0,19.0,0.019,0.025,0.5,0.004
1823,20220104,동남권,송파구,35.0,20.0,0.013,0.032,0.6,0.004
1824,20220104,동남권,강동구,39.0,21.0,0.013,0.027,0.5,0.003
1825,20220105,도심권,중구,46.0,31.0,0.006,0.043,0.7,0.004
1826,20220105,도심권,종로구,46.0,34.0,0.007,0.041,0.8,0.004
1827,20220105,도심권,용산구,49.0,30.0,0.004,0.04,0.7,0.003
1828,20220105,서북권,은평구,45.0,27.0,0.005,0.037,1.1,0.004
1829,20220105,서북권,서대문구,46.0,29.0,0.005,0.043,1.0,0.008
1830,20220105,서북권,마포구,47.0,29.0,0.004,0.042,0.7,0.004
1831,20220105,동북권,광진구,43.0,29.0,0.006,0.041,0.6,0.003
1832,20220105,동북권,성동구,50.0,22.0,0.005,0.034,0.7,0.004
1833,20220105,동북권,중랑구,47.0,27.0,0.009,0.037,0.6,0.004
1834,20220105,동북권,동대문구,47.0,37.0,0.007,0.041,0.7,0.004
1835,20220105,동북권,성북구,46.0,27.0,0.009,0.04,0.8,0.003
1836,20220105,동북권,도봉구,52.0,30.0,0.01,0.033,1.0,0.002
1837,20220105,동북권,강북구,47.0,27.0,0.011,0.03,0.6,0.003
1838,20220105,동북권,노원구,54.0,37.0,0.009,0.039,0.8,0.004
1839,20220105,서남권,강서구,58.0,27.0,0.007,0.041,0.8,0.005
1840,20220105,서남권,구로구,49.0,24.0,0.011,0.04,0.6,0.003
1841,20220105,서남권,영등포구,48.0,30.0,0.006,0.04,0.7,0.004
